全网通用,#genre#
云浮综合,https://livestream.oeeee.com/slive/17806.m3u8
云浮综合,http://38.55.233.53:1354/itv.php?id=yfzh                          
云浮综合,https://livestream.oeeee.com/slive/17806.m3u8
云浮文旅,https://livestream.oeeee.com/slive/17807.m3u8
云浮文旅,https://livestream.oeeee.com/slive/17807.m3u8
云浮文旅,https://livestream.oeeee.com/slive/17807.m3u8
云浮文旅,https://livestream.oeeee.com/slive/17807.m3u8
阳江1,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/playlist.m3u8
阳江1,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/playlist.m3u8
阳江1,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/playlist.m3u8
阳江1,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/playlist.m3u8
阳江2,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/playlist.m3u8
阳江2,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/playlist.m3u8
阳江2,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/playlist.m3u8
阳江2,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/playlist.m3u8 
(失效)广东卫视,http://php.jdshipin.com:8880/chudian.php?id=gdws
(失效)广东珠江,http://php.jdshipin.com:8880/chudian.php?id=gdzj
(失效)大湾区卫视,http://php.jdshipin.com:8880/chudian.php?id=nfws
(失效)广东民生,http://php.jdshipin.com:8880/chudian.php?id=gdms
(失效)广东新闻,http://php.jdshipin.com:8880/chudian.php?id=gdxw
(失效)广东经济科教,http://php.jdshipin.com:8880/chudian.php?id=gdjjkj
广东体育,http://php.jdshipin.com:8880/chudian.php?id=gdty
广东体育,http://149.88.85.102:1354/itv.php?id=gdty
广东体育,http://149.88.85.102:1354/itv.php?id=gdty
广东体育,http://149.88.85.102:1354/itv.php?id=gdty                 
广东体育,http://113.98.122.166:9901/tsfile/live/1057_1.m3u8?key=txiptv
广东体育,http://php.jdshipin.com:8880/chudian.php?id=gdty
广东体育,http://tw.doudouzi888.com:1354/itv.php?id=gdty
广东体育,http://tw.doudouzi888.com:1354/itv.php?id=gdty                 
广东体育,http://php.jdshipin.com:8880/chudian.php?id=gdty
广东体育,http://38.55.233.53:1354/itv.php?id=gdty
广东体育,http://38.55.233.53:1354/itv.php?id=gdty
广东体育,http://38.55.233.53:1354/itv.php?id=gdty                 
广东体育,http://8.217.90.28:9999/触电.php?id=gdty
广东少儿,http://php.jdshipin.com:8880/chudian.php?id=gdse
广东少儿,http://149.88.85.102:1354/itv.php?id=gdse
广东少儿,http://149.88.85.102:1354/itv.php?id=gdse
广东少儿,http://149.88.85.102:1354/itv.php?id=gdse                    
广东少儿,http://113.98.122.166:9901/tsfile/live/1060_1.m3u8?key=txiptv
广东少儿,http://php.jdshipin.com:8880/chudian.php?id=gdse
广东少儿,http://tw.doudouzi888.com:1354/itv.php?id=gdse
广东少儿,http://tw.doudouzi888.com:1354/itv.php?id=gdse                    
广东少儿,http://php.jdshipin.com:8880/chudian.php?id=gdse
广东少儿,http://38.55.233.53:1354/itv.php?id=gdse
广东少儿,http://38.55.233.53:1354/itv.php?id=gdse
广东少儿,http://38.55.233.53:1354/itv.php?id=gdse                    
广东少儿,http://8.217.90.28:9999/触电.php?id=gdse
广东影视,http://php.jdshipin.com:8880/chudian.php?id=gdys
广东影视,http://149.88.85.102:1354/itv.php?id=gdys
广东影视,http://149.88.85.102:1354/itv.php?id=gdys
广东影视,http://149.88.85.102:1354/itv.php?id=gdys                    
广东影视,http://113.98.122.166:9901/tsfile/live/1059_1.m3u8?key=txiptv
广东影视,http://php.jdshipin.com:8880/chudian.php?id=gdys
广东影视,http://tw.doudouzi888.com:1354/itv.php?id=gdys
广东影视,http://tw.doudouzi888.com:1354/itv.php?id=gdys                    
广东影视,http://php.jdshipin.com:8880/chudian.php?id=gdys
广东影视,http://38.55.233.53:1354/itv.php?id=gdys
广东影视,http://38.55.233.53:1354/itv.php?id=gdys
广东影视,http://38.55.233.53:1354/itv.php?id=gdys                    
广东影视,http://8.217.90.28:9999/触电.php?id=gdys
嘉佳卡通,http://php.jdshipin.com:8880/chudian.php?id=jjkt
嘉佳卡通,http://149.88.85.102:1354/itv.php?id=jjkt
嘉佳卡通,http://149.88.85.102:1354/itv.php?id=jjkt
嘉佳卡通,http://149.88.85.102:1354/itv.php?id=jjkt                  
嘉佳卡通,http://113.98.122.166:9901/tsfile/live/1072_1.m3u8?key=txiptv
嘉佳卡通,http://php.jdshipin.com:8880/chudian.php?id=jjkt
嘉佳卡通,http://tw.doudouzi888.com:1354/itv.php?id=jjkt
嘉佳卡通,http://tw.doudouzi888.com:1354/itv.php?id=jjkt                  
嘉佳卡通,http://php.jdshipin.com:8880/chudian.php?id=jjkt
嘉佳卡通,http://38.55.233.53:1354/itv.php?id=jjkt
嘉佳卡通,http://38.55.233.53:1354/itv.php?id=jjkt
嘉佳卡通,http://38.55.233.53:1354/itv.php?id=jjkt                  
嘉佳卡通,http://8.217.90.28:9999/触电.php?id=jjkt
广东国际,http://php.jdshipin.com:8880/chudian.php?id=gdgj
广东国际,http://149.88.85.102:1354/itv.php?id=gdgj
广东国际,http://149.88.85.102:1354/itv.php?id=gdgj
广东国际,http://149.88.85.102:1354/itv.php?id=gdgj                   
广东国际,http://php.jdshipin.com:8880/chudian.php?id=gdgj
广东国际,http://tw.doudouzi888.com:1354/itv.php?id=gdgj
广东国际,http://tw.doudouzi888.com:1354/itv.php?id=gdgj                   
广东国际,http://php.jdshipin.com:8880/chudian.php?id=gdgj
广东国际,http://38.55.233.53:1354/itv.php?id=gdgj
广东国际,http://38.55.233.53:1354/itv.php?id=gdgj
广东国际,http://38.55.233.53:1354/itv.php?id=gdgj                   
广东移动,http://php.jdshipin.com:8880/chudian.php?id=gdyd
广东移动,http://149.88.85.102:1354/itv.php?id=gdyd
广东移动,http://149.88.85.102:1354/itv.php?id=gdyd
广东移动,http://149.88.85.102:1354/itv.php?id=gdyd                     
广东移动,http://113.98.122.166:9901/tsfile/live/1067_1.m3u8?key=txiptv
广东移动,http://php.jdshipin.com:8880/chudian.php?id=gdyd
广东移动,http://tw.doudouzi888.com:1354/itv.php?id=gdyd
广东移动,http://tw.doudouzi888.com:1354/itv.php?id=gdyd                     
广东移动,http://php.jdshipin.com:8880/chudian.php?id=gdyd
广东移动,http://38.55.233.53:1354/itv.php?id=gdyd
广东移动,http://38.55.233.53:1354/itv.php?id=gdyd
广东移动,http://38.55.233.53:1354/itv.php?id=gdyd                     
广东移动,http://8.217.90.28:9999/触电.php?id=gdyd
广东综艺4K,http://php.jdshipin.com:8880/chudian.php?id=gdzy
广东综艺4K,http://php.jdshipin.com:8880/chudian.php?id=gdzy
广东综艺4K,http://php.jdshipin.com:8880/chudian.php?id=gdzy
GRTN文化频道,https://glive.grtn.cn/live/wenhua_test0203.m3u8
GRTN文化频道,http://glive.grtn.cn/live/wenhua_test0203.m3u8
GRTN文化频道,http://149.88.85.102:1354/itv.php?id=gdwh              
GRTN文化频道,https://glive.grtn.cn/live/wenhua_test0203.m3u8
GRTN文化频道,http://glive.grtn.cn/live/wenhua_test0203.m3u8
GRTN文化频道,http://tw.doudouzi888.com:1354/itv.php?id=gdwh              
GRTN文化频道,https://glive.grtn.cn/live/wenhua_test0203.m3u8
GRTN文化频道,http://glive.grtn.cn/live/wenhua_test0203.m3u8
GRTN文化频道,http://38.55.233.53:1354/itv.php?id=gdwh              
GRTN文化频道,http://8.217.90.28:9999/触电.php?id=gdwh
肇庆综合,http://php.jdshipin.com:8880/chudian.php?id=zqzh
肇庆综合,http://php.jdshipin.com:8880/chudian.php?id=zqzh
肇庆综合,http://php.jdshipin.com:8880/chudian.php?id=zqzh
肇庆综合,http://8.217.90.28:9999/触电.php?id=zqzh
肇庆公共,http://php.jdshipin.com:8880/chudian.php?id=zqgg
肇庆公共,http://php.jdshipin.com:8880/chudian.php?id=zqgg
肇庆公共,http://php.jdshipin.com:8880/chudian.php?id=zqgg
惠州新闻综合,http://php.jdshipin.com:8880/chudian.php?id=hzxw
惠州新闻综合,http://php.jdshipin.com:8880/chudian.php?id=hzxw
惠州新闻综合,http://php.jdshipin.com:8880/chudian.php?id=hzxw
清远综合,http://php.jdshipin.com:8880/chudian.php?id=qyzh
清远综合,http://php.jdshipin.com:8880/chudian.php?id=qyzh
清远综合,http://php.jdshipin.com:8880/chudian.php?id=qyzh
河源综合,http://php.jdshipin.com:8880/chudian.php?id=hyzh
河源综合,http://149.88.85.102:1354/itv.php?id=hyzh                     
河源综合,http://php.jdshipin.com:8880/chudian.php?id=hyzh
河源综合,http://tw.doudouzi888.com:1354/itv.php?id=hyzh                     
河源综合,http://php.jdshipin.com:8880/chudian.php?id=hyzh
河源综合,http://38.55.233.53:1354/itv.php?id=hyzh                     
河源综合,http://php.jdshipin.com:8880/chudian.php?id=hyzh
河源综合,http://8.217.90.28:9999/触电.php?id=hyzh
河源公共,http://php.jdshipin.com:8880/chudian.php?id=hygg
河源公共,http://149.88.85.102:1354/itv.php?id=hygg                   
河源公共,http://php.jdshipin.com:8880/chudian.php?id=hygg
河源公共,http://tw.doudouzi888.com:1354/itv.php?id=hygg                   
河源公共,http://php.jdshipin.com:8880/chudian.php?id=hygg
河源公共,http://38.55.233.53:1354/itv.php?id=hygg                   
河源公共,http://8.217.90.28:9999/触电.php?id=hygg
连平台,http://php.jdshipin.com:8880/chudian.php?id=lpzh
连平台,http://php.jdshipin.com:8880/chudian.php?id=lpzh
连平台,http://php.jdshipin.com:8880/chudian.php?id=lpzh
连平台,http://8.217.90.28:9999/触电.php?id=lpzh
阳江-1,http://php.jdshipin.com:8880/chudian.php?id=yjtv1
阳江-1,http://149.88.85.102:1354/itv.php?id=yjtv1                  
阳江-1,http://php.jdshipin.com:8880/chudian.php?id=yjtv1
阳江-1,http://tw.doudouzi888.com:1354/itv.php?id=yjtv1                  
阳江-1,http://php.jdshipin.com:8880/chudian.php?id=yjtv1
阳江-1,http://38.55.233.53:1354/itv.php?id=yjtv1                  
阳江-1,http://php.jdshipin.com:8880/chudian.php?id=yjtv1 
阳江-1,http://8.217.90.28:9999/触电.php?id=yjtv1
阳江-2,http://php.jdshipin.com:8880/chudian.php?id=yjtv2
阳江-2,http://149.88.85.102:1354/itv.php?id=yjtv2              
阳江-2,http://php.jdshipin.com:8880/chudian.php?id=yjtv2
阳江-2,http://tw.doudouzi888.com:1354/itv.php?id=yjtv2              
阳江-2,http://php.jdshipin.com:8880/chudian.php?id=yjtv2
阳江-2,http://38.55.233.53:1354/itv.php?id=yjtv2              
阳江-2,http://php.jdshipin.com:8880/chudian.php?id=yjtv2 
阳江-2,http://8.217.90.28:9999/触电.php?id=yjtv2
惠东综合,http://php.jdshipin.com:8880/chudian.php?id=hdzh
惠东综合,http://php.jdshipin.com:8880/chudian.php?id=hdzh
惠东综合,http://php.jdshipin.com:8880/chudian.php?id=hdzh
惠东综合,http://php.jdshipin.com:8880/chudian.php?id=hdzh
开平综合,http://php.jdshipin.com:8880/chudian.php?id=kpzh
开平综合,http://149.88.85.102:1354/itv.php?id=kpzh          
开平综合,http://php.jdshipin.com:8880/chudian.php?id=kpzh
开平综合,http://tw.doudouzi888.com:1354/itv.php?id=kpzh          
开平综合,http://php.jdshipin.com:8880/chudian.php?id=kpzh
开平综合,http://38.55.233.53:1354/itv.php?id=kpzh          
开平综合,http://8.217.90.28:9999/触电.php?id=kpzh
开平生活,http://php.jdshipin.com:8880/chudian.php?id=kpsh
开平生活,http://149.88.85.102:1354/itv.php?id=kpsh          
开平生活,http://php.jdshipin.com:8880/chudian.php?id=kpsh
开平生活,http://tw.doudouzi888.com:1354/itv.php?id=kpsh          
开平生活,http://php.jdshipin.com:8880/chudian.php?id=kpsh
开平生活,http://38.55.233.53:1354/itv.php?id=kpsh          
开平生活,http://8.217.90.28:9999/触电.php?id=kpsh
四会新闻综合,http://php.jdshipin.com:8880/chudian.php?id=shzh
四会新闻综合,http://php.jdshipin.com:8880/chudian.php?id=shzh
四会新闻综合,http://php.jdshipin.com:8880/chudian.php?id=shzh
广宁综合,http://php.jdshipin.com:8880/chudian.php?id=gnzh
广宁综合,http://149.88.85.102:1354/itv.php?id=gnzh          
广宁综合,http://php.jdshipin.com:8880/chudian.php?id=gnzh
广宁综合,http://tw.doudouzi888.com:1354/itv.php?id=gnzh          
广宁综合,http://php.jdshipin.com:8880/chudian.php?id=gnzh
广宁综合,http://38.55.233.53:1354/itv.php?id=gnzh          
工布江达县广播电视台,http://php.jdshipin.com:8880/chudian.php?id=gbjd
工布江达县广播电视台,http://php.jdshipin.com:8880/chudian.php?id=gbjd
工布江达县广播电视台,http://php.jdshipin.com:8880/chudian.php?id=gbjd
工布江达县广播电视台,http://php.jdshipin.com:8880/chudian.php?id=gbjd
工布江达县广播电视台,http://8.217.90.28:9999/触电.php?id=gbjd
化州综合,http://php.jdshipin.com:8880/chudian.php?id=hzzh
化州综合,http://149.88.85.102:1354/itv.php?id=hzzh          
化州综合,http://php.jdshipin.com:8880/chudian.php?id=hzzh
化州综合,http://tw.doudouzi888.com:1354/itv.php?id=hzzh          
化州综合,http://php.jdshipin.com:8880/chudian.php?id=hzzh
化州综合,http://38.55.233.53:1354/itv.php?id=hzzh          
化州综合,http://php.jdshipin.com:8880/chudian.php?id=hzzh
化州综合,http://8.217.90.28:9999/触电.php?id=hzzh
鹤山综合,http://php.jdshipin.com:8880/chudian.php?id=hszh
鹤山综合,http://149.88.85.102:1354/itv.php?id=hszh           
鹤山综合,http://php.jdshipin.com:8880/chudian.php?id=hszh
鹤山综合,http://tw.doudouzi888.com:1354/itv.php?id=hszh           
鹤山综合,http://php.jdshipin.com:8880/chudian.php?id=hszh
鹤山综合,http://38.55.233.53:1354/itv.php?id=hszh           
鹤山综合,http://php.jdshipin.com:8880/chudian.php?id=hszh
鹤山综合,http://8.217.90.28:9999/触电.php?id=hszh
廉江综合,http://php.jdshipin.com:8880/chudian.php?id=ljzh
廉江综合,http://php.jdshipin.com:8880/chudian.php?id=ljzh
廉江综合,http://php.jdshipin.com:8880/chudian.php?id=ljzh
廉江综合,http://php.jdshipin.com:8880/chudian.php?id=ljzh 
英德新闻综合,http://php.jdshipin.com:8880/chudian.php?id=ydxw
英德新闻综合,http://php.jdshipin.com:8880/chudian.php?id=ydxw
英德新闻综合,http://php.jdshipin.com:8880/chudian.php?id=ydxw
英德新闻综合,http://php.jdshipin.com:8880/chudian.php?id=ydxw
清新综合,http://php.jdshipin.com:8880/chudian.php?id=qxzh
清新综合,http://php.jdshipin.com:8880/chudian.php?id=qxzh
清新综合,http://php.jdshipin.com:8880/chudian.php?id=qxzh
清新综合,http://php.jdshipin.com:8880/chudian.php?id=qxzh
紫金综合,http://php.jdshipin.com:8880/chudian.php?id=zjzh
紫金综合,http://149.88.85.102:1354/itv.php?id=zjzh  
紫金综合,http://php.jdshipin.com:8880/chudian.php?id=zjzh
紫金综合,http://tw.doudouzi888.com:1354/itv.php?id=zjzh  
紫金综合,http://php.jdshipin.com:8880/chudian.php?id=zjzh
紫金综合,http://38.55.233.53:1354/itv.php?id=zjzh  
连州综合,http://php.jdshipin.com:8880/chudian.php?id=lzzh
连州综合,http://php.jdshipin.com:8880/chudian.php?id=lzzh
连州综合,http://php.jdshipin.com:8880/chudian.php?id=lzzh
阳春综合,http://php.jdshipin.com:8880/chudian.php?id=yczh
阳春综合,http://149.88.85.102:1354/itv.php?id=yczh          
阳春综合,http://php.jdshipin.com:8880/chudian.php?id=yczh
阳春综合,http://tw.doudouzi888.com:1354/itv.php?id=yczh          
阳春综合,http://php.jdshipin.com:8880/chudian.php?id=yczh
阳春综合,http://38.55.233.53:1354/itv.php?id=yczh          
佛冈综合,http://php.jdshipin.com:8880/chudian.php?id=fgzh
佛冈综合,http://php.jdshipin.com:8880/chudian.php?id=fgzh
佛冈综合,http://php.jdshipin.com:8880/chudian.php?id=fgzh
佛冈综合,http://8.217.90.28:9999/触电.php?id=fgzh
怀集综合,http://php.jdshipin.com:8880/chudian.php?id=hjzh
怀集综合,http://149.88.85.102:1354/itv.php?id=hjzh          
怀集综合,http://php.jdshipin.com:8880/chudian.php?id=hjzh
怀集综合,http://tw.doudouzi888.com:1354/itv.php?id=hjzh          
怀集综合,http://php.jdshipin.com:8880/chudian.php?id=hjzh
怀集综合,http://38.55.233.53:1354/itv.php?id=hjzh          
怀集综合,http://8.217.90.28:9999/触电.php?id=hjzh
惠阳电视台,http://php.jdshipin.com:8880/chudian.php?id=hytv
惠阳电视台,http://149.88.85.102:1354/itv.php?id=hytv           
惠阳电视台,http://php.jdshipin.com:8880/chudian.php?id=hytv
惠阳电视台,http://tw.doudouzi888.com:1354/itv.php?id=hytv           
惠阳电视台,http://php.jdshipin.com:8880/chudian.php?id=hytv
惠阳电视台,http://38.55.233.53:1354/itv.php?id=hytv           
惠阳电视台,http://8.217.90.28:9999/触电.php?id=hytv
信宜综合,http://php.jdshipin.com:8880/chudian.php?id=xyzh
信宜综合,http://php.jdshipin.com:8880/chudian.php?id=xyzh
信宜综合,http://php.jdshipin.com:8880/chudian.php?id=xyzh
信宜综合,http://8.217.90.28:9999/触电.php?id=xyzh
徐闻综合,http://php.jdshipin.com:8880/chudian.php?id=xwzh
徐闻综合,http://php.jdshipin.com:8880/chudian.php?id=xwzh
徐闻综合,http://php.jdshipin.com:8880/chudian.php?id=xwzh
徐闻综合,http://php.jdshipin.com:8880/chudian.php?id=xwzh 
阳西综合,http://php.jdshipin.com:8880/chudian.php?id=yxzh
阳西综合,http://php.jdshipin.com:8880/chudian.php?id=yxzh
阳西综合,http://php.jdshipin.com:8880/chudian.php?id=yxzh
阳西综合,http://php.jdshipin.com:8880/chudian.php?id=yxzh 
阳西综合,http://8.217.90.28:9999/触电.php?id=yxzh
台山台,http://php.jdshipin.com:8880/chudian.php?id=tstv
台山台,http://149.88.85.102:1354/itv.php?id=tstv          
台山台,http://php.jdshipin.com:8880/chudian.php?id=tstv
台山台,http://tw.doudouzi888.com:1354/itv.php?id=tstv          
台山台,http://php.jdshipin.com:8880/chudian.php?id=tstv
台山台,http://38.55.233.53:1354/itv.php?id=tstv          
台山台,http://php.jdshipin.com:8880/chudian.php?id=tstv
台山台,http://8.217.90.28:9999/触电.php?id=tstv
遂溪台,http://php.jdshipin.com:8880/chudian.php?id=sxtv
遂溪台,http://149.88.85.102:1354/itv.php?id=sxtv           
遂溪台,http://php.jdshipin.com:8880/chudian.php?id=sxtv
遂溪台,http://tw.doudouzi888.com:1354/itv.php?id=sxtv           
遂溪台,http://php.jdshipin.com:8880/chudian.php?id=sxtv
遂溪台,http://38.55.233.53:1354/itv.php?id=sxtv           
遂溪台,http://8.217.90.28:9999/触电.php?id=sxtv
新会综合,http://php.jdshipin.com:8880/chudian.php?id=xhzh
新会综合,http://149.88.85.102:1354/itv.php?id=xhzh           
新会综合,http://php.jdshipin.com:8880/chudian.php?id=xhzh
新会综合,http://tw.doudouzi888.com:1354/itv.php?id=xhzh           
新会综合,http://php.jdshipin.com:8880/chudian.php?id=xhzh
新会综合,http://38.55.233.53:1354/itv.php?id=xhzh           
新会综合,http://php.jdshipin.com:8880/chudian.php?id=xhzh 
新会综合,http://8.217.90.28:9999/触电.php?id=xhzh
罗定综合,http://php.jdshipin.com:8880/chudian.php?id=ldzh
罗定综合,http://php.jdshipin.com:8880/chudian.php?id=ldzh
罗定综合,http://php.jdshipin.com:8880/chudian.php?id=ldzh
和平综合,http://php.jdshipin.com:8880/chudian.php?id=hpzh
和平综合,http://php.jdshipin.com:8880/chudian.php?id=hpzh
和平综合,http://php.jdshipin.com:8880/chudian.php?id=hpzh
和平综合,http://php.jdshipin.com:8880/chudian.php?id=hpzh 
东源台,http://php.jdshipin.com:8880/chudian.php?id=dytv
东源台,http://149.88.85.102:1354/itv.php?id=dytv           
东源台,http://php.jdshipin.com:8880/chudian.php?id=dytv
东源台,http://tw.doudouzi888.com:1354/itv.php?id=dytv           
东源台,http://php.jdshipin.com:8880/chudian.php?id=dytv
东源台,http://38.55.233.53:1354/itv.php?id=dytv           
东源台,http://php.jdshipin.com:8880/chudian.php?id=dytv 
吴川综合,http://php.jdshipin.com:8880/chudian.php?id=wczh
吴川综合,http://php.jdshipin.com:8880/chudian.php?id=wczh
吴川综合,http://php.jdshipin.com:8880/chudian.php?id=wczh
吴川综合,http://php.jdshipin.com:8880/chudian.php?id=wczh 
吴川综合,http://8.217.90.28:9999/触电.php?id=wczh
乐昌电视台,http://php.jdshipin.com:8880/chudian.php?id=lctv
乐昌电视台,http://php.jdshipin.com:8880/chudian.php?id=lctv
乐昌电视台,http://php.jdshipin.com:8880/chudian.php?id=lctv
乐昌电视台,http://php.jdshipin.com:8880/chudian.php?id=lctv 
乐昌电视台,http://8.217.90.28:9999/触电.php?id=lctv
潮安综合,http://php.jdshipin.com:8880/chudian.php?id=cazh
潮安综合,http://php.jdshipin.com:8880/chudian.php?id=cazh
潮安综合,http://php.jdshipin.com:8880/chudian.php?id=cazh
潮安综合,http://php.jdshipin.com:8880/chudian.php?id=cazh
潮安综合,http://8.217.90.28:9999/触电.php?id=cazh
恩平综合,http://php.jdshipin.com:8880/chudian.php?id=epzh
恩平综合,http://php.jdshipin.com:8880/chudian.php?id=epzh
恩平综合,http://php.jdshipin.com:8880/chudian.php?id=epzh
深圳电视剧场,http://jxtv3.gdsz.eu.org:8081/hls/18/index.m3u8
综合频道,http://jxtv3.gdsz.eu.org:8081/hls/19/index.m3u8
CCTV央视文化精品,http://jxtv3.gdsz.eu.org:8081/hls/33/index.m3u8
凤凰资讯,http://jxtv3.gdsz.eu.org:8081/hls/36/index.m3u8
凤凰中文,http://jxtv3.gdsz.eu.org:8081/hls/37/index.m3u8
凤凰香港,http://jxtv3.gdsz.eu.org:8081/hls/38/index.m3u8
综合频道2,http://jxtv3.gdsz.eu.org:8081/hls/39/index.m3u8
北京卫视,http://jxtv3.gdsz.eu.org:8081/hls/45/index.m3u8
北京卫视,http://113.98.122.166:9901/tsfile/live/1025_1.m3u8?key=txiptv
天津卫视,http://jxtv3.gdsz.eu.org:8081/hls/48/index.m3u8
天津卫视,http://113.98.122.166:9901/tsfile/live/1026_1.m3u8?key=txiptv
黑龙江卫视,http://jxtv3.gdsz.eu.org:8081/hls/50/index.m3u8
黑龙江卫视,http://113.98.122.166:9901/tsfile/live/1032_1.m3u8?key=txiptv
广西卫视,http://jxtv3.gdsz.eu.org:8081/hls/60/index.m3u8
广西卫视,http://113.98.122.166:9901/tsfile/live/1040_1.m3u8?key=txiptv
华数,http://jxtv3.gdsz.eu.org:8081/hls/61/index.m3u8
CHC动作电影,http://jxtv3.gdsz.eu.org:8081/hls/62/index.m3u8
华数2,http://jxtv3.gdsz.eu.org:8081/hls/63/index.m3u8
乐游,http://jxtv3.gdsz.eu.org:8081/hls/66/index.m3u8
都市频道,http://jxtv3.gdsz.eu.org:8081/hls/68/index.m3u8
电视剧频道,http://jxtv3.gdsz.eu.org:8081/hls/69/index.m3u8
电视剧频道,http://jxtv3.gdsz.eu.org:8081/hls/141/index.m3u8
体育健康,http://jxtv3.gdsz.eu.org:8081/hls/70/index.m3u8
体育健康,http://jxtv3.gdsz.eu.org:8081/hls/142/index.m3u8
宁夏卫视,http://jxtv3.gdsz.eu.org:8081/hls/71/index.m3u8
宁夏卫视,http://jxtv3.gdsz.eu.org:8081/hls/73/index.m3u8
山东文化,http://jxtv3.gdsz.eu.org:8081/hls/72/index.m3u8
山东卫视,http://jxtv3.gdsz.eu.org:8081/hls/75/index.m3u8
山东卫视,http://113.98.122.166:9901/tsfile/live/1027_1.m3u8?key=txiptv
重庆卫视,http://jxtv3.gdsz.eu.org:8081/hls/76/index.m3u8
重庆卫视,http://113.98.122.166:9901/tsfile/live/1037_1.m3u8?key=txiptv
新疆卫视,http://jxtv3.gdsz.eu.org:8081/hls/82/index.m3u8
新疆卫视,http://jxtv3.gdsz.eu.org:8081/hls/104/index.m3u8
CCTV风云音乐,http://jxtv3.gdsz.eu.org:8081/hls/88/index.m3u8
CCTV风云音乐,http://jxtv3.gdsz.eu.org:8081/hls/117/index.m3u8
河南卫视,http://jxtv3.gdsz.eu.org:8081/hls/96/index.m3u8
河南卫视,http://113.98.122.166:9901/tsfile/live/1035_1.m3u8?key=txiptv
现代教育,http://jxtv3.gdsz.eu.org:8081/hls/109/index.m3u8
现代教育,http://113.98.122.166:9901/tsfile/live/1066_1.m3u8?key=txiptv
优漫卡通,http://jxtv3.gdsz.eu.org:8081/hls/128/index.m3u8
优漫卡通,http://113.98.122.166:9901/tsfile/live/1071_1.m3u8?key=txiptv
TVB星河,http://jxtv3.gdsz.eu.org:8081/hls/135/index.m3u8
TVB星河,http://jxtv3.gdsz.eu.org:8081/hls/136/index.m3u8
CCTV1,http://jxtv3.gdsz.eu.org:8081/hls/137/index.m3u8
广东卫视,http://jxtv3.gdsz.eu.org:8081/hls/140/index.m3u8
广东卫视,http://149.88.85.102:1354/itv.php?id=gdws
广东卫视,http://149.88.85.102:1354/itv.php?id=gdws
广东卫视,http://149.88.85.102:1354/itv.php?id=gdws                    
广东卫视,http://113.98.122.166:9901/tsfile/live/1018_1.m3u8?key=txiptv
广东卫视,http://php.jdshipin.com:8880/chudian.php?id=gdws
广东卫视,http://tw.doudouzi888.com:1354/itv.php?id=gdws
广东卫视,http://tw.doudouzi888.com:1354/itv.php?id=gdws                    
广东卫视,http://php.jdshipin.com:8880/chudian.php?id=gdws
广东卫视,http://38.55.233.53:1354/itv.php?id=gdws
广东卫视,http://38.55.233.53:1354/itv.php?id=gdws
广东卫视,http://38.55.233.53:1354/itv.php?id=gdws                    
广东卫视,http://php.jdshipin.com:8880/chudian.php?id=gdws
广东卫视,http://8.217.90.28:9999/触电.php?id=gdws
CCTV4K,http://jxtv3.gdsz.eu.org:8081/hls/144/index.m3u8
CCTV4K,http://jxtv3.gdsz.eu.org:8081/hls/145/index.m3u8
华数3,http://jxtv3.gdsz.eu.org:8081/hls/154/index.m3u8
普宁台,http://149.88.85.102:1354/itv.php?id=pnzh
普宁台,http://tw.doudouzi888.com:1354/itv.php?id=pnzh
普宁台,http://38.55.233.53:1354/itv.php?id=pnzh
普宁台,http://8.217.90.28:9999/触电.php?id=pnzh
广东珠江,http://149.88.85.102:1354/itv.php?id=gdzj
广东珠江,http://149.88.85.102:1354/itv.php?id=gdzj
广东珠江,http://149.88.85.102:1354/itv.php?id=gdzj                
广东珠江,http://113.98.122.166:9901/tsfile/live/1054_1.m3u8?key=txiptv
广东珠江,http://php.jdshipin.com:8880/chudian.php?id=gdzj
广东珠江,http://tw.doudouzi888.com:1354/itv.php?id=gdzj
广东珠江,http://tw.doudouzi888.com:1354/itv.php?id=gdzj                
广东珠江,http://php.jdshipin.com:8880/chudian.php?id=gdzj
广东珠江,http://38.55.233.53:1354/itv.php?id=gdzj
广东珠江,http://38.55.233.53:1354/itv.php?id=gdzj
广东珠江,http://38.55.233.53:1354/itv.php?id=gdzj                
广东珠江,http://8.217.90.28:9999/触电.php?id=gdzj
广东新闻,http://149.88.85.102:1354/itv.php?id=gdxw
广东新闻,http://149.88.85.102:1354/itv.php?id=gdxw
广东新闻,http://149.88.85.102:1354/itv.php?id=gdxw                     
广东新闻,http://113.98.122.166:9901/tsfile/live/1055_1.m3u8?key=txiptv
广东新闻,http://php.jdshipin.com:8880/chudian.php?id=gdxw
广东新闻,http://tw.doudouzi888.com:1354/itv.php?id=gdxw
广东新闻,http://tw.doudouzi888.com:1354/itv.php?id=gdxw                     
广东新闻,http://php.jdshipin.com:8880/chudian.php?id=gdxw
广东新闻,http://38.55.233.53:1354/itv.php?id=gdxw
广东新闻,http://38.55.233.53:1354/itv.php?id=gdxw
